,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,num points,skele r^2
28,28,31.841122890430714,6.343889492481375,232.71428571428572,431.0357142857143,0.8045509817561893,59,18.817330316742076,0.9610088936831332,51,0.8167805489962843
29,24,37.18586165499895,1.3603609315794392,263.0416666666667,376.5,0.8180179080937884,61,19.64857142857143,0.9403082739566672,49,0.7188911974618293
30,19,23.183808679570266,1.1318560913718496,263.0,133.89473684210526,-0.33358814111211915,62,19.51669683257922,0.9404918638010662,51,0.8998353634986767
32,31,36.43204773659522,1.9457704356819625,268.03225806451616,89.0,1.3806178899224062,67,23.45063348416295,0.9339759144046192,51,0.739280531077211
34,33,49.91557248160792,1.3814972894664916,290.09090909090907,226.42424242424244,0.7202993382210031,71,22.416153846153836,0.952312239209511,51,0.6575406175194782
35,20,26.014975839016817,1.122956853744291,288.5,480.65,0.4813206937650041,72,27.413710407239815,0.9680914119033466,51,0.8458874617835452
39,15,17.32235489386046,2.172151733505475,329.0,371.46666666666664,0.0688373984691552,84,27.33990102639296,0.9140187482034209,32,0.7268215208407114
42,8,9.331737161808407,0.9584787649833292,331.5,38.5,1.380543138238714,88,12.032926829268304,0.8144489543090946,41,0.7472621504972793
43,19,25.61082217348108,1.7224035604128347,347.63157894736844,293.0,-1.025054225388599,89,28.21041055718475,0.8690991491745592,32,0.6759686161295642
44,22,30.682774012584048,1.2941471744843493,351.8181818181818,115.5,0.9732899517454973,90,21.818778280542976,0.9782637172137201,51,0.942996646228218
45,23,26.68560793614566,2.9995702535395097,349.1304347826087,230.0,1.4631135373324249,92,21.950839955245883,0.9641996716900906,49,0.9075112960031901
46,17,20.485008013789596,1.3379283281656864,354.11764705882354,312.0,1.2744431387948463,93,19.298144796380104,0.9795313924550069,51,0.8882054699441508
48,30,34.641854852220824,1.524504712976343,368.96666666666664,274.5,1.5367055949349382,101,25.614298642533928,0.980380280104214,51,0.7400126708598447
52,15,17.287418187784798,1.5400776173018182,410.0,269.8,-0.025194792529607796,109,27.75500000000002,0.9469517589543225,24,0.93391830259766
53,24,28.175905360237437,1.0962164313111773,420.5,501.125,0.18636829318761966,111,26.357375565610866,0.9687335083076113,51,0.7939442363614515
55,33,40.94033026033116,2.477355860450947,451.0,113.36363636363636,-0.3762350615736076,116,9.710995475113164,0.8411206327463346,51,0.7025490957229772
57,18,27.34214955291606,1.1383087080669645,452.0,406.5,-0.8610210260094094,118,23.350105708245206,0.9735711027434714,44,0.9532800036679392
58,23,28.263955274319258,1.3242912010271388,458.30434782608694,330.0,1.2186027812773579,119,19.676968325791847,0.9629082760495276,51,0.5977099298987157
59,22,28.6963362666021,3.121446038291337,467.09090909090907,212.77272727272728,-0.85806738459669,120,22.676537493978486,0.9700154760611651,50,0.8458478187282295
60,31,36.304745015883434,1.7289947178612697,477.0,492.1290322580645,-0.17089708064693532,121,31.28208144796379,0.9823088393541983,51,0.8051553143152191
61,10,13.212194360753879,1.4959679721382375,470.8,392.1,0.7075557853802777,123,20.619298245614036,0.9191217864514918,19,0.8747278269705329
62,22,29.239535971496473,1.8158937347381388,490.1363636363636,268.5,1.0498628764420457,128,20.308340874811456,0.8626666277188685,51,0.6731053987485727
63,22,25.568570843720106,5.206504503205339,492.90909090909093,98.72727272727273,0.7228804143902676,129,21.21347517730496,0.9707174657936573,46,0.7083383547134623
